Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cqr3_tjspzK/,From a lucky bunny to talking about self-expression Global Brand Ambassador Hanni—one of the protagonists of the new Gucci Horsebit 1955 campaign alongside Julia Garner and Halle Bailey—shares the stories behind her personal objects while answering questions in the first The 21 video. Watch the full video via link in bio. #GucciHorsebit1955 newjeans_official #Hanni,reel,2023-04-06 03:00 AM,32692,-0.63,0.06269,205,-0.68,32487,-0.63,,1258025,1383828,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cv91T-GoWkA/,An icon of the House the Jackie 1961 is reimagined to embody the spirit of summer getaways. Discover more at the link in bio. #GucciSummerStories #GucciJackie1961,reel,2023-08-15 09:00 AM,32685,-0.63,0.06246,251,-0.61,32434,-0.63,,302613,332875,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3XMD0OiCEq/,Sensuality as an attitude.  Sabato De Sarno’s vision on daywear is accentuated by revisited icons like the Bamboo 1947 in patent leather with a debossed Gucci logo.  #GucciAncora #GucciSS24 #GucciBamboo1947 #GucciEyewear,CAROUSEL_ALBUM,2024-02-15 04:00 AM,32573,-0.63,0.06217,189,-0.71,32384,-0.63,,1589720,1748692,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CxbRqyTIA9e/,A love letter.Celebrating Gucci Prospettive n.1 Milano Ancora at the iconic Bar Jamaica in the heart of Brera.#GucciAncora,reel,2023-09-20 03:58 PM,32481,-0.63,0.06201,146,-0.77,32335,-0.63,,1521914,1674105,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzRMpAELgRS/,By the moonlight.House motifs define asymmetric dresses from the Ancora Notte eveningwear collection—the first by Sabato De Sarno worn by Violet and Kirsty Hume at the 2023 LACMA Art+Film Gala presented by Gucci.#GucciAncoraNotte #GucciLacma2023,CAROUSEL_ALBUM,2023-11-05 10:04 AM,32403,-0.63,0.06186,201,-0.69,32202,-0.63,,316472,348120,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsZTzlpsVyD/,Details inspired by historic local garments accent contemporary Seoul-inspired silhouettes in the Cruise 2024 collection creating a contrast between past and present. Discover more at the link in bio. #GucciCruise24,reel,2023-05-18 03:00 PM,32073,-0.63,0.06135,148,-0.77,31925,-0.63,,1376660,1514326,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CupnFyrMZSg/,Julia Garner for Gucci Horsebit 1955 Captured in a vibrant portrait with the iconic handbag. Discover more at the link in bio. juliagarnerofficial #JuliaGarner #GucciHorsebit1955,IMAGE,2023-07-13 04:00 PM,31986,-0.64,0.0612,198,-0.69,31788,-0.63,,264955,291450,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cs1T2zthSoi/,With emblematic codes the Gucci Savoy duffle explores the House’s origins in luggage. Discover more at the link in bio. ⁣⁣#GucciValigeria,IMAGE,2023-05-29 12:00 PM,31876,-0.64,0.06097,191,-0.7,31685,-0.64,,1288395,1417235,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C01UhnoI7aK/,In the heart of Milan. A look at the fully redesigned flagship at the House’s historic location in Via Monte Napoleone where the store was first inaugurated in 1951. Continuing the dialog between art and fashion in keeping with Creative Director Sabato De Sarno’s vision the space showcases a selection of contemporary artworks. Artworks 1 Augustas Serapinas Roof of a House from Steponiu Village 2022 Courtesy of Filippo Pecora Collection and APALAZZO GALLERY Lucio Fontana Concetto Spaziale Attese 1960 Courtesy of Sergio Casoli and Francesca Cefis Casoli ©️ Fondazione Lucio Fontana by SIAE 2023  Lucio Fontana Concetto Spaziale Natura 1967 Courtesy of Sergio Casoli and Francesca Cefis Casoli ©️ Fondazione Lucio Fontana by SIAE 2023 Curation by Truls Blaasmo,CAROUSEL_ALBUM,2023-12-14 07:17 AM,31868,-0.64,0.06084,192,-0.7,31676,-0.64,,231147,254261,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3OOWQNNYxV/,A space full of emotion. Embodying Creative Director Sabato De Sarno’s contemporary aesthetic and the location’s artistic legacy the new Wooster boutique ​houses ​a unique collection of artworks reinforcing the longstanding dialog between art and fashion and the House’s profound connection to the world of art. Curation by Truls Blaasmo,reel,2024-02-11 04:27 PM,31773,-0.64,0.06064,267,-0.59,31506,-0.64,,1686779,1855457,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzRMuicLFOQ/,Sleepless nights.The first eveningwear collection by Sabato De Sarno Gucci Ancora Notte includes looks adorned with sequins and lace inserts worn by Heather Strongarm and Sam Case at the 2023 LACMA Art+Film Gala. #GucciAncoraNotte #GucciLacma2023,CAROUSEL_ALBUM,2023-11-05 10:04 AM,31727,-0.64,0.06057,173,-0.73,31554,-0.64,,298623,328485,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrrteinMwK-/,In the heart of New York City’s Meatpacking district the House and Bungalow 8 founder Amy Sacco celebrated the opening of the new Gucci Meatpacking store.,CAROUSEL_ALBUM,2023-04-30 10:00 PM,31430,-0.64,0.06012,120,-0.81,31310,-0.64,,1346174,1480791,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cr38V2dst9v/,Rings from the Gucci Link to Love collection are crafted in an octagonal shape symbolizing the number eight and the concept of infinity and are designed to be layered in personal ways. Discover more at the link in bio.   #GucciLinkToLove #GucciJewelry,CAROUSEL_ALBUM,2023-05-05 04:00 PM,31350,-0.64,0.05997,170,-0.73,31180,-0.64,,1456990,1602689,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyQfxbmIDTa/,Back to the beginning.​The London stop of Gucci Cosmos taps into the origin story of the House and its codes including the city’s pivotal role in inspiring the dream of a young Florentine named Guccio Gucci working as a porter at The Savoy hotel. Discover more at the link in bio. #GucciCosmos,CAROUSEL_ALBUM,2023-10-11 08:00 AM,31225,-0.64,0.05961,197,-0.69,31028,-0.64,,282384,310622,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3IUEu4ss4g/,Editorial Moments with Harper’s Bazaar. A look at the latest Harper’s Bazaar cover issues featuring Spring Summer 2024 Creative Director by Sabato De Sarno. #GucciSS24 #GretaFerro #DavikaHoorne #ThanapobLee,CAROUSEL_ALBUM,2024-02-09 09:21 AM,31210,-0.64,0.05957,188,-0.71,31022,-0.64,,1540805,1694886,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cve7zxgMEn2/,Forged by a flame through expert craftsmanship the Gucci Bamboo 1947 embodies the House’s continued exploration of its heritage codes. Discover the campaign featuring Liu Wen at the link in bio. Music Jarvis Cocker -You’re in my eyes (Disco Song) Pilooski Remix (Instrumental) #GucciBamboo1947,reel,2023-08-03 09:00 AM,31141,-0.64,0.0595,232,-0.64,30909,-0.64,,285817,314398,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cv7QdzDogwm/,New interpretations of the GG Marmont come to life under the sun alongside elegant day-to-night looks. Discover the Gucci Summer Stories selection at the link in bio.#GucciSummerStories #GGMarmont,IMAGE,2023-08-14 09:00 AM,31136,-0.64,0.0595,568,-0.13,30568,-0.65,,294999,324498,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cu6PXqJoFbg/,Jungjae Lee for Gucci Valigeria ​The Global Brand Ambassador takes a trip to The Savoy hotel in London where the story of Gucci begins. Discover more at the link in bio. ​ Music Credits ​“Chasing Sheep Is Best Left To Shepherds” ​Artist: Michael Nyman ​℗ 2004 Virgin Records Limited ​Courtesy of Universal Music Italia Srl ​from_jjlee #JungjaeLee #GucciValigeria,reel,2023-07-20 03:00 AM,31053,-0.65,0.05934,222,-0.66,30831,-0.65,,305982,336580,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrTWzBkM_Da/,“I think in today’s world its very important to look out and not completely focus on yourself because I dont think that leads to much happiness. Not that I’m a nihilist but I do think that the things that matter are kindness and joy and gratitude” said Sienna Miller to Vogue and Gucci in ‘A Sitting with Sienna’ a tribute to the art of portrait sittings. Read more via link in bio.#SiennaMiller #GucciDiana voguemagazine,IMAGE,2023-04-21 11:00 AM,30840,-0.65,0.05899,143,-0.78,30697,-0.65,,1004503,1104954,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsA2LYRsN90/,The Gucci Summer Stories campaign features a versatile selection that extends seamlessly from day to night. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-09 03:00 AM,30816,-0.65,0.05895,147,-0.77,30669,-0.65,,1173206,1290527,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cpf6kz-MUYm/,The flashing lights of the dancefloor spotlight the new optical frames and sunglasses from Gucci Eyewear in the latest campaign. Discover more at the link in bio. Music Credits: “Disco Choo Choo” Performed by Nightlife Unlimited (Antonio Bentivegna Luigi Toteda Pietro Dimilo Luisa Dorazio) ©️ 1979 Rebera Music / Rick’s Music Inc Courtesy of Warner Chappell Music Italiana S.r.l. (P) 1979 Unidisc Music Inc. #GucciEyewear,reel,2023-03-07 02:00 PM,30746,-0.65,0.05881,159,-0.75,30587,-0.65,,1430456,1573501,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwPUfoCobb0/,Archival details such as the Double G define the latest silhouettes from the Gucci Eyewear Fall Winter 2023 collection. Discover more via the link in bio. #GucciEyewear,IMAGE,2023-08-22 04:00 AM,30666,-0.65,0.0586,191,-0.7,30475,-0.65,,236138,259752,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpvQezlsFS1/,Wearing a custom crystal-embroidered tuxedo Lorenzo Zurzolo attends the 95th Academy Awards in support of EO nominated for Best International Feature Film. #LorenzoZurzolo #GucciTailoring #Oscars95,CAROUSEL_ALBUM,2023-03-13 02:00 PM,30646,-0.65,0.05876,122,-0.81,30524,-0.65,,1382477,1520724,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrVm_DDsv7Q/,“I think it was the first time that I suddenly did the maths on what life was and Im grateful for that because it makes you treasure each moment.” Sienna Miller shares how motherhood has changed her perspective on life in a new special editorial created by Vogue and Gucci. Discover more at link in bio.#SiennaMiller #GucciJackie1961 voguemagazine,IMAGE,2023-04-22 09:00 AM,30595,-0.65,0.05852,140,-0.78,30455,-0.65,,995049,1094554,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqGpRE5BTr-/,Defined by an archival Interlocking G detail and quilted leather the Gucci Deco bag is envisioned with a relaxed silhouette. Discover more at the link in bio. ⁣⁣#GucciDeco #GucciSS23⁣,IMAGE,2023-03-22 04:00 PM,30534,-0.65,0.05841,190,-0.7,30344,-0.65,,1324830,1457313,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CqOIjepgafz/,The iconic Gucci Horsebit 1955 is showcased by Julia Garner in a vibrant new campaign. Discover more at the link in bio. Music Credits: America A HORSE WITH NO NAME (D. Bunnell) ©️ 1971 Warner Chappell Music LTD Courtesy of Warner Chappell Music Italiana S.r.l. (P) 1971 Warner Records Inc. Courtesy Of Warner Music Italy Srl juliagarnerofficial #JuliaGarner #GucciHorsebit1955,reel,2023-03-25 02:00 PM,30426,-0.65,0.0582,202,-0.69,30224,-0.65,,1533681,1687049,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3xQsrsCLm5/,Acts of craftsmanship. Highlights from the Fall Winter 2024 runway showcasing new handbags designed by Sabato De Sarno including the GG Milano. Music Directed & Mixed by Mark Ronson Did Virgo and Morgan K – Coronacid Kelsey Lu – I’m Not in Love The Irrepressibles – Two Men in Love #GucciFW24 #GGMilano #MFW,reel,2024-02-25 07:00 AM,30360,-0.65,0.05794,208,-0.68,30152,-0.65,,1495985,1645584,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3-WXrxCRUb/,Getting ready with Ghali.   A look at the final fitting with Ghali and Sabato De Sarno ahead of the Fall Winter 2024 fashion show.   #GucciFW24 #MFW,reel,2024-03-01 09:00 AM,30346,-0.65,0.05792,315,-0.51,30031,-0.65,,192561,211817,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CtR_MbtAvYH/,Presented during a special event at the Gucci Archive in Florence the House’s new High Jewelry collection features unique pieces reflecting nature’s ephemeral beauty. Discover more at link in bio. #GucciHighJewelry,reel,2023-06-09 03:17 PM,30080,-0.66,0.05768,201,-0.69,29879,-0.66,,1544573,1699030,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsYPN6aAT_T/,The Cruise 2024 collection sees different dress codes and cultures mix with the emblems of the House. Discover more at the link in bio. #GucciCruise24,reel,2023-05-18 05:02 AM,30050,-0.66,0.05748,127,-0.8,29923,-0.66,,1264355,1390791,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cwz590ZoajX/,A duffle envisioned for everyday travels Discover more at link in bio #GucciFW23 #GucciValigeria,CAROUSEL_ALBUM,2023-09-05 09:00 AM,30037,-0.66,0.0574,154,-0.76,29883,-0.66,,1530889,1683978,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzRMgLeL2HU/,Seek beauty always.Intricate crystal embellishments inspired by clutches from the 1950s found at the Gucci Archive appear on long dresses worn by Fadia Ghaab and Jiahui Zhang. Debuting at the 2023 LACMA Art+Film Gala Gucci Ancora Notte is Sabato De Sarno’s first eveningwear collection.#GucciAncoraNotte #GucciLacma2023,CAROUSEL_ALBUM,2023-11-05 10:02 AM,29864,-0.66,0.05701,164,-0.74,29700,-0.66,,281617,309778,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cvb0mFyIGnp/,Liu Wen for Bamboo 1947 The House’s latest campaign portrays the relationship between an individual and a cherished object. Discover more at the link in bio. #GucciBamboo1947 liuwenlw #LiuWen,IMAGE,2023-08-02 04:00 AM,29840,-0.66,0.05702,248,-0.62,29592,-0.66,,248928,273821,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1t8D6QCmUB/,Follow me.New pieces from the Gucci Valigeria travel selection showcase heritage motifs like the GG monogram alongside distinctive neon details seen here on Chang Chen and Global Brand Ambassador Ni Ni. Music: Sims 2 performed by Coco & Clair Clair#GucciValigeria #NiNi #ChangChen,CAROUSEL_ALBUM,2024-01-05 07:00 AM,29834,-0.66,0.05696,182,-0.72,29652,-0.66,,1360829,1496911,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CwMvuraNfbM/,Ni Ni for Gucci Eyewear The Global Brand Ambassador showcases the Fall Winter 2023 sunglasses and optical frames in a new campaign. Discover more at the link in bio. Music  “Can You Picture Yourself”  Written by J. Creature and T. Chirchiglia   Performed by Tony Church and The Crusade   captainmiao #NiNi #GucciEyewear,reel,2023-08-21 04:00 AM,29783,-0.66,0.05691,213,-0.67,29570,-0.66,,270242,297266,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cysmy9hskVB/,Always an emblem.Leather with our signature Double G buckle.,IMAGE,2023-10-22 06:00 AM,29495,-0.66,0.05631,195,-0.7,29300,-0.66,,226981,249679,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsZ-s2jguHM/,The century-old creative legacy of the House continues to evolve with the Cruise 2024 fashion show as Gucci’s designers and artisans of different backgrounds interpret the House’s codes through their various cultural gazes. Discover more at the link in bio. #GucciCruise24,reel,2023-05-18 09:33 PM,29441,-0.66,0.05632,119,-0.81,29322,-0.66,,1226883,1349571,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cyay424IhMc/,Ever an icon. The Horsebit 1953 loafer a signature style of the House for over 70 years. #GucciHorsebit1953,IMAGE,2023-10-15 08:00 AM,29406,-0.66,0.05614,142,-0.78,29264,-0.66,,212048,233252,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cs_R1yQAL16/,#GucciChime the House’s global campaign for gender equality celebrates 10 years of impact through powerful reflections from artists and activists who #ChimeIn with their hopes for a gender-equal future. Discover the full film directed by Sharmeen Obaid-Chinoy at the link in bio. Music: “Freedom” by Beyoncé feat. Kendrick Lamar℗ 2016 Parkwood Entertainment LLC under exclusive license to Columbia Records a Division of Sony Music Entertainment©️ 2016 WB Music Corp#AliaBhatt #JohnLegend #CindiLeive #DaisyEdgarJones #SalmaHayek #SabrinaElba #SharmeenObaidChinoy #Valkyrae,reel,2023-06-02 08:59 AM,29404,-0.66,0.05624,278,-0.57,29126,-0.66,,1735576,1909133,
