Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CwLrCp8Ntvp/,Summer to autumn mode has been activated?¶and we?ôre not even sorry ?ß£ASOS DESIGN dad jean [132264632]ASOS DESIGN grab bowler bag [132289924],CAROUSEL_ALBUM,2023-08-20 18:00,546,-0.8,0.0037,3,-0.95,543,-0.81,,2464,2711
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C0fAgICMGwp/,POV: we?ôre stepping out in style ?ë†ASOS DESIGN Strut sling back mid heeled shoes [131208769],reel,2023-12-05 15:20,527,-0.8,0.00356,20,-0.68,507,-0.82,,38992,42891
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cz6nlbpIuwk/,Skydiving and skateboarding ?§Ø two reasons why minikim is one of our faves. Get to know more about Kim #ASOSYourWay,reel,2023-11-21 12:12,523,-0.81,0.00353,9,-0.85,514,-0.82,,2317,2549
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Ctb929OonI5/,?îå Introducing Plug and Play ?îå a chance for artists to steal the ASOS spotlight during Pride ?è≥Ô∏è‚Äçüåàüè≥Ô∏è?ç‚ößÔ∏?share their sound and introduce one of their favourite tracks. How they do it? Up to them.First up is story time with @?åiamkyami (they/she) who captured the moment they introduced their grandma to their music and the first song they wrote with Japanese lyrics ?éµ Such a cute moment ?å∏?é§ I am Kyami ??IchigoThrough the Lens is a sonic treat showing love for fresh musical talent within the LGBTQ+ community ?è≥Ô∏è‚Äçüåàüè≥Ô∏è?ç‚ößÔ∏?During Pride artists will be taking over ASOS Instagram to tell us their stories and chat about their love of music ?éµ ?éπ,reel,2023-06-13 12:19,521,-0.81,0.00352,8,-0.87,513,-0.82,,2767,3043
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C0O4ZWXtkp6/,A half-marathon on an hours sleep? Not for most of us but this is isa.yasmijn [she/her] way ?ëÜ #ASOSYourWay ?îé Shop the edit on ASOS,reel,2023-11-29 9:00,511,-0.81,0.00345,13,-0.79,498,-0.83,,2335,2569
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzwXUkfsxwo/,We?ôre en-route. ?™©?ëúASOS DESIGN beaded mini crossbody bag [126883648],reel,2023-11-17 12:35,505,-0.81,0.00341,6,-0.9,499,-0.83,,2191,2410
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CyyUAgssbWY/,?úIconic boo boo ICONIC???íÖWatch the incredible justinplz chat all things denim on ep. 3 of Stylist Spotlight LIVE on our YT channel now! ?éôÔ∏èü©∑Link in bio. ?îó,reel,2023-10-24 11:14,500,-0.81,0.00338,9,-0.85,491,-0.83,,3118,3429
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C0AUXAYMCez/,Black Friday has LANDED. Get up to 80% off almost everything! Oh and if you head to the site RN you?ôre in for an EXTRA treat ?? pelenewell [he/him] #ASOSBlackFriday,reel,2023-11-23 17:19,495,-0.82,0.00334,20,-0.68,475,-0.84,,2406,2646
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CyvdsErIj-J/,Taking fashion to the next level?¶ë ASOS Design X Squid Games?ëòThe Challenge coming soon! ?? #fashiongames,reel,2023-10-23 8:48,408,-0.85,0.00275,12,-0.8,396,-0.86,,3089,3398
asos,https://www.instagram.com/asos,https://www.instagram.com/p/Cy0wkhZMRsD/,?åü Me telling the group chat about the ASOS x Mastercard priceless experience competition ?åü  ?îé Link in bio T&C?ôs apply,IMAGE,2023-10-25 10:00,371,-0.86,0.00251,5,-0.92,366,-0.87,,1859,2045
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cp5PQUygV91/,We?ôre in love with these two and their relationship on AND off screen ?ß° Catch Rye Lane in cinemas from today ?çø #ryelane,reel,2023-03-17 11:05,283,-0.89,0.00197,6,-0.9,277,-0.9,,1659,1825
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C32FoM2IaEI/,This is NOT a drill ASOS Insiders are BACK ?ì£ (!!!)The best bit? They all work at ASOS HQ + are ready to chat all things fashion-beauty inspo (no gate-keeping here).Stay tuned to meet the 2024 line-up ?´∂,reel,2024-02-27 4:02,248,-0.91,0.00167,248,2.94,646,-0.78,,104780,115258
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CsI5JcKsc8z/,Feel the force ?°Ô∏è The Nike Gamma Force have just dropped on ASOS ?§©?îé Search Nike Gamma Force on ASOS,IMAGE,2023-05-12 6:00,202,-0.92,0.00139,8,-0.87,194,-0.93,,1663,1830
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cy_g7tGojMF/,anemariemua [she/her] does ALL of this with a mascara wand?! ?§°,reel,2023-10-29 14:15,171,-0.93,0.00115,171,1.72,28848,8.68,,9471,10419
asos,https://www.instagram.com/asos,https://www.instagram.com/p/Cs4AkjRNd-3/,She?ôs served some serious culture-defining classy-bougie tour looks over the years and here are some of our faves. All hail...?ëë?êùin London tonight. UK fans are active.,CAROUSEL_ALBUM,2023-05-30 13:09,146,-0.94,0.00099,146,1.32,29174,8.79,,9964,10961
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CzJSBYfoRt5/,Want to win a gift voucher worth ¬£1000? Ofc you do. Firstpost a pic of your best ?òfit your main feed using the hashtag #ASOSYourWay ?ëç Then give asos and asos_man a follow and tag a friend - easy!,IMAGE,2023-11-02 9:17,128,-0.95,0.00086,128,1.03,51,-0.98,,2648,2913
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C3Prj4UotUW/,AD Quick double denim history lesson c/o houseofdvey ?íô?©µ Refresh the hardest-working part of your wardrobe @ ASOS?îéLook 1: 204707609 204707321 205136726Look 2: 204579316 204579621Look 3: 204579475 204579386,reel,2024-02-12 6:26,115,-0.95,0.00078,1,-0.98,114,-0.96,,4837,5320
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cs_jVRLuuVh/,Nailing National Doughnut Day with this glazed gel mani moment from leminimacaron ?íÖ?ç©Le Mini Macaron Gel Manicure Kit Pearlescence [500553838]?é§ Sarah the Illstrumentalist ??Cotton Candy Flavored,reel,2023-06-02 11:28,93,-0.96,0.00063,93,0.48,6342,1.12,,4953,5448
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CtJM0paLyW0/,?ö® PSA! ASOS Drops: Nike Dunk Lows ?ö®¬†Calling all sneakerheads ?ëü?§© This is your chance to secure these hard-to-get Nike Dunk Lows. Vintage-inspired with a big nod to the 80s b-ball scene ?? this pair deserves the top spot in your collection.¬†Enter via our prize draw and be in with the chance to flex these sneaks. Link in bio for deets ?ùÔ∏è (Ts&Cs apply. Prize draw closes 8 June 2023 09:59 GMT.),reel,2023-06-06 5:24,82,-0.97,0.00055,82,0.3,2850,-0.04,,4596,5056
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CtPBM-xIc9S/,First up for Through the Lens is artist content creator and music producer @?åiamkyami (they/she) ?íó who took us around Tokyo and Harajuku for the day sharing what inspires them hidden-meanings within their lyrics and about their relationship with music as queer artist today ?éµ ?éπABOUT THROUGH THE LENSThrough the Lens is a sonic treat showing love for fresh musical talent within the LGBTQ+ community ?è≥Ô∏è‚Äçüåàüè≥Ô∏è?ç‚ößÔ∏?During Pride artists will be taking over ASOS Instagram to tell us their stories and chat about their love of music ?éµ ?éπ?é§ I am Kyami ??Ichigo,reel,2023-06-08 11:39,72,-0.97,0.00049,72,0.14,441,-0.85,,4228,4651
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CyvZMmTsfV6/,?ö®ASOS DESIGN AW23?ö®Spotted: everyday grunge ?ì∫?åπOur new trend is for the girls giving us effortless NRG on the reg??where Tumblr-core meets utility-dressing ft. slouchy knits pockets biker boots exposed hems and more ?´¶,reel,2023-10-23 8:05,68,-0.97,0.00046,68,0.08,214,-0.92,,6029,6632
asos,https://www.instagram.com/asos,https://www.instagram.com/p/C4BvDauNpwZ/,The #BRITs red carpet said back to black GLAM with just a lil bit of colour (Charlie XCX we see you) Who served your top look of the night?,CAROUSEL_ALBUM,2024-03-02 16:33,68,-0.97,0.00046,68,0.08,27317,8.16,,343,377
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C3iZnLRLpWW/,Go wild for our SS24 trend: Wilderness ?å±Expect down-to-earth tones oversized silhouettes romantic accents and draped deets ??ASOS DESIGN bellow pocket jacket in sage [133536190]ASOS DESIGN denim jort in midwash blue [132801944],reel,2024-02-19 12:30,63,-0.97,0.00043,63,0,undefined,0,,68798,75678
asos,https://www.instagram.com/asos,https://www.instagram.com/p/Cs_EtzjNWrp/,Bringing super-shiny poolside. Nothing says you?ôve arrived like a mermaidcore metallic bikini moment ?ßú?ç‚?Ô∏èüê†julia.berit [she/her] As Seen In ASOS DESIGN metallic bikini [127474473/ 127474490],CAROUSEL_ALBUM,2023-06-02 7:00,54,-0.98,0.00036,54,-0.14,3580,0.2,,4635,5098
asos,https://www.instagram.com/asos,https://www.instagram.com/p/C3QirwsohdR/,One thing about an ASOS RSVP event? The vibes = unmatched ?§ådltbrunch redbulluk seasonedbfnnesagaCongrats to the #AFCONFINAL champs C√¥te d?ôIvoire ?á®?áÆ Stay locked in for more ?îí,CAROUSEL_ALBUM,2024-02-12 14:03,53,-0.98,0.00036,53,-0.15,undefined,0,,60193,66212
asos,https://www.instagram.com/asos,https://www.instagram.com/p/C3qhBxnNL_6/,Calling all hotties ?ëÖ it?ôs about to be a hot girl summer. Our fav theestallion said it?ôs time to train and look like a stallion.?îé Search ?òNike Meg Thee Stallion?ôüá∫üá?US ASOSers this drop?ôs exclusive to you,CAROUSEL_ALBUM,2024-02-22 16:08,51,-0.98,0.00034,51,-0.18,4092,0.37,,57922,63714
asos,https://www.instagram.com/asos,https://www.instagram.com/p/Cp2jhhltoBf/,The 3-piece on everyones lips ?§§ As Seen On ellisransonx [she/her]ASOS LUXE jacquard co-ord [123524004/ 123524001/ 123524000] & Public Desire bag [125063465],CAROUSEL_ALBUM,2023-03-16 10:02,46,-0.98,0.00031,46,-0.26,3147,0.05,,4344,4779
asos,https://www.instagram.com/asos,https://www.instagram.com/p/Cp8IWz3tpw4/,A moment for the dress ?íêASOS LUXE dress [125750894],IMAGE,2023-03-18 14:00,45,-0.98,0.0003,45,-0.28,2127,-0.28,,3446,3791
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cs8Yy5io1DK/,Gorgeous gorgeous girls (boys and theys) love girlimusic !!! Yep we got the Why Am I Like This?? singer to star in our Pride month Out & Out SPECIAL ?•≥See how she picks a ?§Ô∏è?çüî?performance ?òfit and preps for DVT Fest all while chatting about exploring her sexuality and making a statement with style. Link in bio and stories to watch NOW ???∂Ô∏èCreated in partnership with safe_space_alliance ?´∂#PrideMonth #girli?é§ girli ??I Really F**ked It Up,reel,2023-06-01 5:58,44,-0.98,0.0003,44,-0.29,1392,-0.53,,3631,3994
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CqAZkcGgrgn/,It?ôs Aries SZN ?àÔ∏è from celebrity sightings to the red carpet the looks are giving ?®Tag your best dressed Aries ?ëá#aries #ariesseason,CAROUSEL_ALBUM,2023-03-20 5:47,43,-0.98,0.0003,43,-0.31,10256,2.44,,3892,4281
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CtHjK0ny9br/,Were just over here turning heads poolside in ASOS kinis ?? ?å¥ Holiday Shop is online RN serving high-key fits to level-up your summer drobe ?íãthetallysharp [she/her] As Seen In ASOS DESIGN marble beach dress [117744801]freyatidy [she/ her] As Seen In Jaded London swim set in butterfly print [119993452/ 121708471]oceanlewis [she/her] As Seen In ASOS DESIGN micro tanga bikini bikini [129107266/ 129107266],CAROUSEL_ALBUM,2023-06-05 14:00,43,-0.98,0.00029,43,-0.31,1685,-0.43,,3691,4060
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C3lB1zJJPsS/,Is that an....? -All-new spring collection yeah.New season has SPRUNG ?å±ASOS DESIGN knitted ombre tank [133765826]Hunter Original tall wellington boot [121401336],reel,2024-02-20 13:00,39,-0.98,0.00026,39,-0.37,undefined,0,,42589,46848
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CtL9BuSsxTf/,Here Comes The Bridal Box¬†?íç?ë∞?ç‚?Ô∏è¬†Over 61% saving ?èÉ?ç‚?Ô∏?[?îç 128911225] ?é§ Vogue ??Blue Steel¬†Our Pride season mix features artists who are creating safe spaces in music honouring our LGBTQ+ communities around the world. A soundtrack for our channels through Pride summer and beyond ?è≥Ô∏è‚Äçüå?reel,2023-06-07 7:06,39,-0.98,0.00026,39,-0.37,1893,-0.36,,3219,3540,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CqD2vfotoj4/,When your dresses n cake match ?ç∞Shop Party Ready on ASOS now ??IMAGE,2023-03-21 14:00,38,-0.98,0.00026,38,-0.39,981,-0.67,,2910,3201,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cs6r9WbNdPf/,POV: Styling a look to have coffee with your ex and knowing you?ôve nailed it ???íÖ Holiday Shop open rn. Link in bio for easy reach.Topshop mesh skirt [129120597]Topshop high neck top [127538597]Fiorucci belt [128844790]Stradivarius kitten heel [128913656],reel,2023-05-31 14:07,38,-0.98,0.00026,38,-0.39,1787,-0.4,,5196,5715
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cp2_e7dtBWf/,When the afterparty gets messy ?é® veronicarayal spills her post-shoot skincare ritual ft. maccosmetics ?îé Search ?òMAC Hyper Real??on ASOS,reel,2023-03-16 14:07,35,-0.98,0.00024,35,-0.44,1043,-0.64,,3046,3351
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CyvPrOrMmZQ/,Spotted: everyday grunge ?ï∑Ô∏?Attention plz our new trend is here!And it?ôs all about avoiding the papz ?ì∏ in H2T heat. Lil tip? The slouch factor is ?óùÔ∏?whether with oversized totes faux fur coats or graphic tees. ASOS DESIGN mini tea dress [132259782],reel,2023-10-23 6:43,32,-0.98,0.00022,32,-0.49,undefined,0,,3902,4293
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CqDOP1Osgs_/,Your statement jacket ?íôASOS DESIGN oversized denim jacket [125573441],reel,2023-03-21 8:06,31,-0.98,0.00021,31,-0.5,877,-0.7,,2698,2968
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CtO6qNDsX3P/,Full bestie fits on #NationalBestFriendDay ?´∂ Drop some love in the comments and tag your ride or dies ?íó?§Ô∏èsumboowoyele As Seen In:Miss Selfridge sheer dress [129428732]ASOS DESIGN heeled mules [122721742]ASOS DESIGN heart necklace [125453527]My Accessories sunglasses [125933808]momentsabloom As Seen In:ASOS DESIGN lace mini dress [131643831]Pull&Bear mules [123128721]South Beach woven bag [124183377]ASOS DESIGN 70s sunglasses [125884752]?é§ Gloria Tells - I Feel Good Uh (Instrumental)Our Pride season mix features artists who are creating safe spaces in music honouring our LGBTQ+ communities around the world. A soundtrack for our channels through Pride summer and beyond ?è≥Ô∏è‚Äçüå?reel,2023-06-08 10:40,31,-0.98,0.00021,31,-0.5,1264,-0.57,,2558,2814,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CtRNJV4ML47/,It?ôs jorts season rn and the-baggier-the-better trend is popping off everywhere ???í• Here?ôs how to style this summer staple ?ùÔ∏è?îé Denim Shorts onsite RN for the full range,CAROUSEL_ALBUM,2023-06-09 8:00,30,-0.98,0.0002,30,-0.52,1105,-0.62,,2575,2832
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CtHS7JQIQDH/,ASOSers rhiannapuddifant [she/her] and charleymadolell [she/her] in their Renaissance era ?ëë?êù1. 1+1 = ?íï2. Boots in formation ?ë¢3. All the single ladies put your ?ôå4. ?íé?íé?íé5. THE ?åç tour OOTD6. ?®ALL the sparkles??. The best kind of baggage ?ëú8. Bae-yonc√©s ?´∂,CAROUSEL_ALBUM,2023-06-05 11:38,30,-0.98,0.0002,30,-0.52,undefined,0,,2575,2832
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C3U6DChtBZy/,Hard launching our new nike wardrobe in 3 2 1...?îã,reel,2024-02-14 6:46,30,-0.98,0.0002,30,-0.52,undefined,0,,32761,36037
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cp235ndMM-y/,You know you wanna take a bite out of the ASOS LUXE collection on site ?§§ASOS LUXE dress [125750894]Cake by the amazing spongeycakes,reel,2023-03-16 13:00,29,-0.98,0.0002,29,-0.53,1356,-0.54,,2524,2776
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CzEGtfTotOS/,Its TTII-IMEE... to start ticking those presents off the list ???éÑ The ASOS gift shop is offish *open*,CAROUSEL_ALBUM,2023-10-31 9:02,27,-0.99,0.00018,27,-0.57,1123,-0.62,,3424,3767
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cs8wZl-ro3A/,?ëü Nike Dunk drop TODAY ?ëü Don?ôt think too hard just do it ?°Ô∏è??,reel,2023-06-01 9:27,27,-0.99,0.00018,27,-0.57,965,-0.67,,2228,2451
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CtGmE1qtm15/,Cowboy boots fit any aesthetic but its all in the styling. For an effortless look ASOS Senior Stylist charislorraine teams a pair of cowboys with a Reclaimed Vintage floral corset top for a ride or die combo ?å∏?êéReclaimed Vintage broderie corset top [124543446]Reclaimed Vintage mini skirt [24543470]adidas Football Jamaica shirt [124224355]ASOS DESIGN prairie mini skirt [similar: 126084584]Miss Selfridge green lace dress [coming soon]?é§ Sunday Sound Bath ??Sarah the IllstrumentalistOur Pride season mix features artists who are creating safe spaces in music honouring our LGBTQ+ communities around the world. A soundtrack for our channels through Pride summer and beyond ?è≥Ô∏è‚Äçüå?reel,2023-06-05 5:06,27,-0.99,0.00018,27,-0.57,undefined,0,,2228,2451,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C3kmXvfuKGg/,No gatekeeping here but warning: lauramercier Real Flawless Foundation is out there making checkout buttons irresistible. Get ready to grab yours! ?òç?åü?õí Laura Mercier Real Flawless Foundation [500536970]Laura Mercier Real Flawless Weightless Perfecting Concealer [500647012]Laura Mercier Translucent Loose Setting Powder [500363757],reel,2024-02-20 9:00,26,-0.99,0.00018,26,-0.58,undefined,0,,28393,31232
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cp-D851NbyG/,P6000 on rotation ?ëü?îÅNike P6000 in silver & red [121629458] ?§Ô∏è silver & blue [121629494] ?íô and silver & black [121629475] ?ñ§,reel,2023-03-19 8:00,26,-0.99,0.00018,26,-0.58,1182,-0.6,,2263,2489
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cp-tKkFtHZJ/,Stoppin traffic in this look ?ëèASOS DESIGN Ford top [126208588] & ASOS DESIGN jeans [125908535],reel,2023-03-19 14:00,26,-0.99,0.00018,26,-0.58,1567,-0.47,,2263,2489
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C3-IlkarqDT/,Taking NOTES ?çÔ∏è from  olivia.kirkby [she/her] and soldejaneiro book! How do you feel the most confident??íúSol de Janeiro Delicia Drench Body Butter [134126193] Sol de Janeiro Cheirosa 59 Perfume Mist [134126195],reel,2024-03-01 7:00,26,-0.99,0.00018,26,-0.58,1108,-0.62,,239,263
